date,benchmark_ret,overlay_ret,equity_weight,defensive_weight,transaction_cost,regime_label,regime_state,bull_aware_equity_weight,bull_aware_defensive_weight,bull_aware_transaction_cost,bull_aware_ret,regime_momentum_equity_weight,regime_momentum_defensive_weight,regime_momentum_transaction_cost,regime_momentum_ret,vol_managed_equity_weight,vol_managed_defensive_weight,vol_managed_transaction_cost,vol_managed_ret,bull_period,rc_def_equity_weight,rc_def_ret,rc_def_stop_active,rc_bull_equity_weight,rc_bull_ret,rc_bull_stop_active,rc_mom_equity_weight,rc_mom_ret,rc_mom_stop_active,rc_vol_equity_weight,rc_vol_ret,rc_vol_stop_active
2010-12-16,0.0061850829400191,0.0032117594003864,0.5,0.5,0.0,transition,2,0.7500000000000016,0.2499999999999984,1.2989609388114332e-17,0.0046984211702028,0.9500000000000016,0.0499999999999984,1.2989609388114332e-17,0.0058877505860559,0.8856228787463142,0.1143771212536858,8.73774375166353e-06,0.0054961848222294,True,0.5,0.0032117594003864,False,0.7500000000000016,0.004698421170202787,False,0.9500000000000016,0.005887750586055887,False,0.8856228787463142,0.005487447078477737,False
2010-12-17,0.0008367729529237,0.0008355497660923,0.5,0.5,0.0,transition,2,0.7500000000000024,0.2499999999999975,4.440892098500626e-19,0.000836161359508,0.9500000000000024,0.0499999999999976,4.440892098500626e-19,0.0008366506342405,0.9375000000000032,0.0624999999999968,2.5938560626844462e-05,0.0008106814939429,True,0.5,0.0008355497660923,False,0.7500000000000024,0.0008361613595079995,False,0.9500000000000024,0.0008366506342404997,False,0.9375000000000032,0.0007847429333160555,False
2010-12-20,0.0025484158821778,0.0013932980923333,0.5,0.5,0.0,transition,2,0.7500000000000057,0.2499999999999943,1.609823385706477e-18,0.0019708569872555,0.9500000000000056,0.0499999999999942,1.665334536937735e-18,0.0024329041031933,0.9375000000000072,0.0624999999999928,1.9984014443252816e-18,0.0024040261584472,True,0.5,0.0013932980923333,False,0.7500000000000057,0.0019708569872554987,False,0.9500000000000056,0.0024329041031932986,False,0.9375000000000072,0.002404026158447198,False
2010-12-21,0.0060300862815536,0.0028959813477062,0.5,0.5,0.0,transition,2,0.7500000000000018,0.2499999999999982,1.942890293094024e-18,0.0044630338146299,0.9500000000000016,0.0499999999999982,1.9984014443252816e-18,0.0057166757881689,0.9375000000000022,0.0624999999999977,2.4424906541753442e-18,0.0056383231648227,True,0.5,0.0028959813477062,False,0.7500000000000018,0.004463033814629898,False,0.9500000000000016,0.005716675788168897,False,0.9375000000000022,0.005638323164822698,False
2010-12-22,0.0033795632073967,0.0015706914524539,0.5,0.5,0.0,transition,2,0.7500000000000046,0.2499999999999954,1.387778780781446e-18,0.0024751273299253,0.9500000000000046,0.0499999999999953,1.4432899320127034e-18,0.0031986760319024,0.9375000000000056,0.0624999999999943,1.7208456881689926e-18,0.0031534542380289,True,0.5,0.0015706914524539,False,0.7500000000000046,0.0024751273299252986,False,0.9500000000000046,0.0031986760319023984,False,0.9375000000000056,0.0031534542380288982,False
2010-12-23,-0.0016443710082297,-0.0014773373802316,0.5,0.5,0.0,transition,2,0.7499999999999687,0.2500000000000313,1.793010184769628e-17,-0.0015608541942307,0.9499999999999686,0.0500000000000313,1.7985612998927537e-17,-0.0016276676454299,0.9374999999999608,0.062500000000039,2.2370993946196906e-17,-0.00162349180473,True,0.5,-0.0014773373802316,False,0.7499999999999687,-0.0015608541942307179,False,0.9499999999999686,-0.001627667645429918,False,0.9374999999999608,-0.0016234918047300223,False
2010-12-24,0.0,0.0,0.5,0.5,0.0,transition,2,0.7499999999999662,0.2500000000000337,1.2212453270876721e-18,-1.2212453270876721e-18,0.9499999999999662,0.0500000000000337,1.2212453270876721e-18,-1.2212453270876721e-18,0.9374999999999578,0.0625000000000421,1.5543122344752192e-18,-1.5543122344752192e-18,True,0.5,0.0,False,0.7499999999999662,-2.4424906541753442e-18,False,0.9499999999999662,-2.4424906541753442e-18,False,0.9374999999999578,-2.9976021664879226e-18,False
2010-12-27,0.0006126817158269,0.0006045278808142,0.5,0.5,0.0,transition,2,0.7500000000000052,0.2499999999999947,1.9484414082171496e-17,0.0006086047983205,0.9500000000000052,0.0499999999999947,1.9539925233402757e-17,0.0006118663323256,0.9375000000000066,0.0624999999999934,2.4369395390522186e-17,0.0006116624864503,True,0.5,0.0006045278808142,False,0.7500000000000052,0.0006086047983204806,False,0.9500000000000052,0.0006118663323255805,False,0.9375000000000066,0.0006116624864502756,False
2010-12-28,0.0007713472334875,-0.0006871598556605,0.5,0.5,0.0,transition,2,0.7499999999999665,0.2500000000000335,1.937339177970898e-17,4.209368891338535e-05,0.9499999999999664,0.0500000000000335,1.942890293094024e-17,0.0006254965245726,0.937499999999958,0.0625000000000419,2.4258373088059667e-17,0.0005890338473439,True,0.5,-0.0006871598556605,False,0.7499999999999665,4.2093688913365975e-05,False,0.9499999999999664,0.0006254965245725807,False,0.937499999999958,0.0005890338473438758,False
2010-12-29,0.0010091298440217,0.001699165328175,0.5,0.5,0.0,transition,2,0.7499999999986876,0.2500000000013124,6.394329510328589e-16,0.0013541475860995,0.9499999999986876,0.0500000000013123,6.393774398816277e-16,0.0010781333924382,0.9374999999983596,0.0625000000016404,7.992495554276503e-16,0.0010953842795424,True,0.5,0.001699165328175,False,0.7499999999986876,0.0013541475860988606,False,0.9499999999986876,0.0010781333924375605,False,0.9374999999983596,0.001095384279541601,False
2010-12-30,-0.0015081998444171,-0.0009328628825231,0.5,0.5,0.0,transition,2,0.7499999999999786,0.2500000000000214,6.45483666517066e-16,-0.0012205313634708,0.9499999999999786,0.0500000000000213,6.45483666517066e-16,-0.0014506661482284,0.9374999999999732,0.0625000000000267,8.068545831463325e-16,-0.0014362827241812,True,0.5,-0.0009328628825231,False,0.7499999999999786,-0.0012205313634714456,False,0.9499999999999786,-0.0014506661482290456,False,0.9374999999999732,-0.0014362827241820066,False
2010-12-31,-0.0001907972143606,0.0005006910447034,0.5,0.5,0.0,transition,2,0.7499999999999416,0.2500000000000584,1.8485213360008857e-17,0.0001549469151714,0.9499999999999416,0.0500000000000584,1.8540724511240118e-17,-0.0001216483884541,0.937499999999927,0.062500000000073,2.3148150063434516e-17,-0.0001043611819775,True,0.5,0.0005006910447034,False,0.7499999999999416,0.00015494691517138154,False,0.9499999999999416,-0.00012164838845411853,False,0.937499999999927,-0.00010436118197752315,False
2011-01-03,0.0113148436754555,0.0055383458672585,0.5,0.5,0.0,transition,2,0.7499999999951639,0.2500000000048361,2.3888668820859493e-15,0.0084265947712987,0.9499999999951638,0.0500000000048361,2.3888668820859493e-15,0.0107371938945775,0.9374999999939548,0.0625000000060451,2.986055847031821e-15,0.010592781449358,True,0.5,0.0055383458672585,False,0.7499999999951639,0.00842659477129631,False,0.9499999999951638,0.010737193894575111,False,0.9374999999939548,0.010592781449355012,False
2011-01-04,-0.0013130272747999,-0.0015630272747999,1.0,0.0,0.00025,risk_on,1,1.0,0.0,0.0001250000000024,-0.0014380272748024,1.0,0.0,2.5000000002418087e-05,-0.0013380272748024,1.0,0.0,3.125000000302258e-05,-0.001344277274803,True,0.6,-0.0009830771412553398,False,0.8499999999951638,-0.001251795974715516,False,1.0,-0.0013630272748047362,False,1.0,-0.0013755272748059452,False
2011-01-05,0.0050070854983466,0.0050070854983466,1.0,0.0,0.0,risk_on,1,0.9999999999987657,1.2344569810807116e-12,6.172284905403559e-16,0.0050070854983376,1.0,0.0,0.0,0.0050070854983466,1.0,0.0,0.0,0.0050070854983466,True,0.7,0.0033335142665610698,False,0.9499999999951638,0.00464482362635697,False,1.0,0.0050070854983466,False,1.0,0.0050070854983466,False
2011-01-06,-0.002122892774331,-0.002122892774331,1.0,0.0,0.0,risk_on,1,0.9999999999981676,1.832423102143821e-12,2.989830605315546e-16,-0.0021228927743255,1.0,0.0,0.0,-0.002122892774331,1.0,0.0,0.0,-0.002122892774331,True,0.7999999999999999,-0.0018459446076524997,False,0.9999999999981676,-0.00217289277433055,False,1.0,-0.002122892774331,False,1.0,-0.002122892774331,False
2011-01-07,-0.001844801193233,-0.001844801193233,1.0,0.0,0.0,risk_on,1,0.999999999997742,2.258082609785106e-12,2.1282975382064246e-16,-0.0018448011932259,1.0,0.0,0.0,-0.001844801193233,1.0,0.0,0.0,-0.001844801193233,True,0.8999999999999999,-0.0017841362680035497,False,0.999999999997742,-0.0018448011932297977,False,1.0,-0.001844801193233,False,1.0,-0.001844801193233,False
2011-01-10,-0.0013763271726306,-0.0013763271726306,1.0,0.0,0.0,risk_on,1,0.9999999999985903,1.409539152064099e-12,4.2427172886050356e-16,-0.0013763271726284,1.0,0.0,0.0,-0.0013763271726306,1.0,0.0,0.0,-0.0013763271726306,True,0.9999999999999999,-0.0014763271726305999,False,0.9999999999985903,-0.001376327172629844,False,1.0,-0.0013763271726306,False,1.0,-0.0013763271726306,False
2011-01-11,0.0037251427446347,0.0037251427446347,1.0,0.0,0.0,risk_on,1,0.999999999997211,2.788991260160856e-12,6.897260540483785e-16,0.003725142744622,1.0,0.0,0.0,0.0037251427446347,1.0,0.0,0.0,0.0037251427446347,True,1.0,0.0037251427446347,False,0.999999999997211,0.003725142744622267,False,1.0,0.0037251427446347,False,1.0,0.0037251427446347,False
2011-01-12,0.0090075952545352,0.0090075952545352,1.0,0.0,0.0,risk_on,1,0.9999999999987652,1.2346790256856366e-12,7.771561172376097e-16,0.0090075952545233,1.0,0.0,0.0,0.0090075952545352,1.0,0.0,0.0,0.0090075952545352,True,1.0,0.0090075952545352,False,0.9999999999987652,0.009007595254522228,False,1.0,0.0090075952545352,False,1.0,0.0090075952545352,False
2011-01-13,-0.0017107841612492,-0.0017107841612492,1.0,0.0,0.0,risk_on,1,0.9999999999987216,1.2785328351583305e-12,2.1926904736346846e-17,-0.0017107841612466,1.0,0.0,0.0,-0.0017107841612492,1.0,0.0,0.0,-0.0017107841612492,True,1.0,-0.0017107841612492,False,0.9999999999987216,-0.001710784161247361,False,1.0,-0.0017107841612492,False,1.0,-0.0017107841612492,False
2011-01-14,0.0073845578612825,0.0073845578612825,1.0,0.0,0.0,risk_on,1,0.9999999999988513,1.1487477635796497e-12,6.48925357893404e-17,0.007384557861274,1.0,0.0,0.0,0.0073845578612825,1.0,0.0,0.0,0.0073845578612825,True,1.0,0.0073845578612825,False,0.9999999999988513,0.007384557861273614,False,1.0,0.0073845578612825,False,1.0,0.0073845578612825,False
2011-01-17,0.0,0.0,1.0,0.0,0.0,risk_on,1,0.9999999999994862,5.138112157965224e-13,3.1746827389156353e-16,-3.1746827389156353e-16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,1.0,0.0,False,0.9999999999994862,-7.573016861011214e-16,False,1.0,0.0,False,1.0,0.0,False
2011-01-18,0.0013763879867618,0.0013763879867618,1.0,0.0,0.0,risk_on,1,0.9999999999995504,4.4952930267072593e-13,3.214095656289828e-17,0.0013763879867611,1.0,0.0,0.0,0.0013763879867618,1.0,0.0,0.0,0.0013763879867618,True,1.0,0.0013763879867618,False,0.9999999999995504,0.0013763879867610099,False,1.0,0.0013763879867618,False,1.0,0.0013763879867618,False
2011-01-19,-0.0101156738892063,-0.0101156738892063,1.0,0.0,0.0,risk_on,1,0.999999999999617,3.83026943495679e-13,3.325117958752344e-17,-0.0101156738892022,1.0,0.0,0.0,-0.0101156738892063,1.0,0.0,0.0,-0.0101156738892063,True,1.0,-0.0101156738892063,False,0.999999999999617,-0.010115673889202582,False,1.0,-0.0101156738892063,False,1.0,-0.0101156738892063,False
2011-01-20,-0.0012949326010983,-0.0012949326010983,1.0,0.0,0.0,risk_on,1,0.9999999999905774,9.422573832296166e-12,4.519773444400244e-15,-0.0012949326011007,1.0,0.0,0.0,-0.0012949326010983,1.0,0.0,0.0,-0.0012949326010983,True,1.0,-0.0012949326010983,False,0.9999999999905774,-0.001294932601097382,False,1.0,-0.0012949326010983,False,1.0,-0.0012949326010983,False
2011-01-21,0.0024135722431379,0.0024135722431379,1.0,0.0,0.0,risk_on,1,0.9999999999949664,5.033640171347997e-12,2.1944668304740842e-15,0.0024135722431248,1.0,0.0,0.0,0.0024135722431379,1.0,0.0,0.0,0.0024135722431379,True,1.0,0.0024135722431379,False,0.9999999999949664,0.0024135722431201634,False,1.0,0.0024135722431379,False,1.0,0.0024135722431379,False
2011-01-24,0.0058362878404176,0.0058362878404176,1.0,0.0,0.0,risk_on,1,0.9999999999827326,1.7267409724297522e-11,6.116884776474762e-15,0.0058362878403087,1.0,0.0,0.0,0.0058362878404176,1.0,0.0,0.0,0.0058362878404176,True,1.0,0.0058362878404176,False,0.9999999999827326,0.005836287840300476,False,1.0,0.0058362878404176,False,1.0,0.0058362878404176,False
2011-01-25,0.0002633943788541,0.0002633943788541,1.0,0.0,0.0,risk_on,1,0.9999999999915158,8.484213331882984e-12,4.391598196207269e-15,0.0002633943788535,1.0,0.0,0.0,0.0002633943788541,1.0,0.0,0.0,0.0002633943788541,True,1.0,0.0002633943788541,False,0.9999999999915158,0.0002633943788410616,False,1.0,0.0002633943788541,False,1.0,0.0002633943788541,False
2011-01-26,0.0042209451819266,0.0042209451819266,1.0,0.0,0.0,risk_on,1,0.9999999999894462,1.0553780072086738e-11,1.034783370101877e-15,0.0042209451818785,1.0,0.0,0.0,0.0042209451819266,1.0,0.0,0.0,0.0042209451819266,True,1.0,0.0042209451819266,False,0.9999999999894462,0.00422094518187747,False,1.0,0.0042209451819266,False,1.0,0.0042209451819266,False
2011-01-27,0.0022442794012169,0.0022442794012169,1.0,0.0,0.0,risk_on,1,0.9999999999979504,2.049693748062964e-12,4.252043162011887e-15,0.0022442794012095,1.0,0.0,0.0,0.0022442794012169,1.0,0.0,0.0,0.0022442794012169,True,1.0,0.0022442794012169,False,0.9999999999979504,0.0022442794012033076,False,1.0,0.0022442794012169,False,1.0,0.0022442794012169,False
2011-01-28,-0.0178524708743094,-0.0178524708743094,1.0,0.0,0.0,risk_on,1,0.9999999999986992,1.3007372956508334e-12,3.744782262060653e-16,-0.0178524708742859,1.0,0.0,0.0,-0.0178524708743094,1.0,0.0,0.0,-0.0178524708743094,True,1.0,-0.0178524708743094,False,0.9999999999986992,-0.017852470874287235,False,1.0,-0.0178524708743094,False,1.0,-0.0178524708743094,False
2011-01-31,0.0076625350611905,0.0076625350611905,1.0,0.0,0.0,risk_on,1,0.9999999991726072,8.273928209234781e-10,4.1304604181391373e-13,0.0076625350543391,1.0,0.0,0.0,0.0076625350611905,1.0,0.0,0.0,0.0076625350611905,True,0.9,0.0067724663609776,False,0.8999999999986992,0.006772466360967307,False,0.9,0.006772466360977522,False,0.9,0.006772466360977518,False
2011-02-01,0.0166936211240009,0.0166936211240009,1.0,0.0,0.0,risk_on,1,0.9999999876385842,1.2361415779871264e-08,5.767011479473894e-12,0.0166936208883568,1.0,0.0,0.0,0.0166936211240009,1.0,0.0,0.0,0.0166936211240009,True,0.8132594131482208,0.013445031298561188,False,0.8135475219536914,0.013450197600280168,False,0.8137663118023338,0.01345412089019352,False,0.8137529436964778,0.013453881176352994,False
2011-02-02,-0.0027225659419236,-0.0027225659419236,1.0,0.0,0.0,risk_on,2,1.0,0.0,6.180707889935633e-12,-0.0027225659481043,1.0,0.0,0.0,-0.0027225659419236,1.0,0.0,0.0,-0.0027225659419236,True,0.7132594131482208,-0.0021101836132983555,False,0.7135475219536914,-0.0021108993948485196,False,0.7137663118023339,-0.0021114429594119395,False,0.7137529436964778,-0.002111409747502594,False
2011-02-03,0.002354240316557,0.002354240316557,1.0,0.0,0.0,risk_on,2,0.9999999811740248,1.882597522318008e-08,9.41298761159004e-12,0.002354240244868,1.0,0.0,0.0,0.002354240316557,1.0,0.0,0.0,0.002354240316557,True,0.7050336048072148,0.0015813459090968597,False,0.7050335942214069,0.0015810577622629675,False,0.7050336048072149,0.001580839010442515,False,0.7050336048072148,0.0015808523785483604,False
2011-02-04,0.0028842475709585,0.0028842475709585,1.0,0.0,0.0,risk_on,2,0.999999973753132,2.6246867901313923e-08,3.71044633906692e-12,0.002884247469621,1.0,0.0,0.0,0.0028842475709585,1.0,0.0,0.0,0.0028842475709585,True,0.708590428295638,0.0019707936430182634,False,0.7085904124393078,0.0019707935987789407,False,0.7085904282956381,0.001970793643018034,False,0.708590428295638,0.001970793643018024,False
2011-02-07,0.0062401306002883,0.0062401306002883,1.0,0.0,0.0,risk_on,2,0.999999941042626,5.895737409389312e-08,1.6355253096289603e-11,0.0062401301878659,1.0,0.0,0.0,0.0062401306002883,1.0,0.0,0.0,0.0062401306002883,True,0.7117910820271517,0.0043698311450274165,False,0.711791042885501,0.004369830914742017,False,0.7117910820271518,0.004369831145027191,False,0.7117910820271517,0.00436983114502718,False
2011-02-08,0.0041848299912816,0.0041848299912816,1.0,0.0,0.0,risk_on,2,0.9999999530939024,4.690609767266096e-08,6.0256382106160795e-12,0.0041848297273098,1.0,0.0,0.0,0.0041848299912816,1.0,0.0,0.0,0.0041848299912816,True,0.7078856895909765,0.0028889082817633804,False,0.7078856603527485,0.002888908162346602,False,0.7078856895909765,0.0028889082817631505,False,0.7078856895909765,0.0028889082817631405,False
2011-02-09,-0.0027858097344797,-0.0027858097344797,1.0,0.0,0.0,risk_on,2,0.999999959175866,4.082413396222506e-08,3.0409818552179507e-12,-0.0027858095944858,1.0,0.0,0.0,-0.0027858097344797,1.0,0.0,0.0,-0.0027858097344797,True,0.7072064384180636,-0.002040551186589707,False,0.707206413919165,-0.002040551119435615,False,0.7072064384180636,-0.0020405511865899373,False,0.7072064384180636,-0.0020405511865899477,False
2011-02-10,0.000749500333111,0.000749500333111,1.0,0.0,0.0,risk_on,2,0.9999998094170638,1.9058293621032618e-07,7.487940112405056e-11,0.0007495000242452,1.0,0.0,0.0,0.000749500333111,1.0,0.0,0.0,0.000749500333111,True,0.7201047568282408,0.0004601628412865972,False,0.7201046251549985,0.0004601628184135188,False,0.7201047568282409,0.00046016284128637706,False,0.7201047568282408,0.00046016284128636736,False
2011-02-11,0.0055073494367829,0.0055073494367829,1.0,0.0,0.0,risk_on,2,0.9999999759706016,2.4029398359992623e-08,8.327676892516678e-11,0.0055073492211679,1.0,0.0,0.0,0.0055073494367829,1.0,0.0,0.0,0.0055073494367829,True,0.7237611902379331,0.003916562541305133,False,0.7237611782264886,0.00391656235263152,False,0.7237611902379332,0.003916562541304915,False,0.7237611902379331,0.003916562541304906,False
2011-02-14,0.0023849828837978,0.0023849828837978,1.0,0.0,0.0,risk_on,2,0.999999899149928,1.0085007196014573e-07,3.841033680007655e-11,0.0023849826048618,1.0,0.0,0.0,0.0023849828837978,1.0,0.0,0.0,0.0023849828837978,True,0.7312595698637734,0.0016725421230670112,False,0.7312595024804792,0.0016725420016833522,False,0.7312595698637734,0.0016725421230668,False,0.7312595698637734,0.0016725421230667904,False
2011-02-15,-0.003234958568512,-0.003234958568512,1.0,0.0,0.0,risk_on,2,0.9999999537733104,4.622668969833654e-08,2.7311691130904596e-11,-0.0032349584241643,1.0,0.0,0.0,-0.003234958568512,1.0,0.0,0.0,-0.003234958568512,True,0.7317628383774345,-0.0024316069333136527,False,0.731762810981998,-0.0024316068912027277,False,0.7317628383774345,-0.002431606933313864,False,0.7317628383774345,-0.002431606933313873,False
2011-02-16,0.006257483000881,0.006257483000881,1.0,0.0,0.0,risk_on,2,0.999999923627364,7.637263610416056e-08,1.507297320291201e-11,0.0062574824987764,1.0,0.0,0.0,0.006257483000881,1.0,0.0,0.0,0.006257483000881,True,0.7232044948038049,0.004450962102016385,False,0.7232044466087408,0.004450961768159171,False,0.723204494803805,0.004450962102016167,False,0.7232044948038049,0.004450962102016158,False
2011-02-17,0.003075610632184,0.003075610632184,1.0,0.0,0.0,risk_on,2,0.9999999856048872,1.4395112768461617e-08,3.0988761667849474e-11,0.0030756105741344,1.0,0.0,0.0,0.003075610632184,1.0,0.0,0.0,0.003075610632184,True,0.7746849811849421,0.0022774896692911322,False,0.7746849794190938,0.002277489617010278,False,0.7746849811849422,0.0022774896692909553,False,0.7746849811849421,0.002277489669290947,False
2011-02-18,0.0019247554889101,0.0019247554889101,1.0,0.0,0.0,risk_on,2,0.999999980048924,1.995107601349133e-08,2.777981622514858e-12,0.0019247554548795,1.0,0.0,0.0,0.0019247554889101,1.0,0.0,0.0,0.0019247554889101,True,0.7803007590836072,0.0014439505905012714,False,0.7803007526944431,0.0014439505813053813,False,0.7803007590836073,0.001443950590501099,False,0.7803007590836072,0.001443950590501091,False
2011-02-21,0.0,0.0,1.0,0.0,0.0,risk_on,2,0.9999999862260932,1.3773906903935542e-08,3.088584554777896e-12,-3.088584554777896e-12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,0.7802346028669249,-5.240371209504429e-05,False,0.7802346013363889,-5.240370760095154e-05,False,0.780234602866925,-5.240371209521707e-05,False,0.7802346028669249,-5.2403712095224766e-05,False
2011-02-22,-0.0205285143074138,-0.0205285143074138,1.0,0.0,0.0,risk_on,2,0.9999999433824072,5.6617592725238814e-08,2.1421842910651637e-11,-0.0205285131057251,1.0,0.0,0.0,-0.0205285143074138,1.0,0.0,0.0,-0.0205285143074138,True,0.7846939691016123,-0.016164336287032673,False,0.7846939346889816,-0.01616433555590587,False,0.7846939691016124,-0.016164336287032843,False,0.7846939691016123,-0.01616433628703285,False
2011-02-23,-0.0061120233534026,-0.0061120233534026,1.0,0.0,0.0,risk_on,2,0.9999051121105276,9.488788947253912e-05,4.7415635939906945e-08,-0.0061115134448124,1.0,0.0,0.0,-0.0061120233534026,1.0,0.0,0.0,-0.0061120233534026,True,0.6846939691016123,-0.004359956272331038,False,0.6846939346889817,-0.0043600724898763535,False,0.6846939691016124,-0.004359956272331287,False,0.6846939691016123,-0.004359956272331297,False
2011-02-24,-0.0009943399112744,-0.0009943399112744,1.0,0.0,0.0,risk_on,2,0.9999810398225176,1.8960177482485463e-05,3.7963855995026833e-08,-0.0009943499753039,1.0,0.0,0.0,-0.0009943399112744,1.0,0.0,0.0,-0.0009943399112744,True,0.6090655639717717,-0.0007743483986896448,False,0.6090555998407612,-0.0004947051009313253,False,0.6090655639717717,-0.0007743483986899523,False,0.6090655639717717,-0.0007743483986899658,False
2011-02-25,0.0105504938366129,0.0105504938366129,1.0,0.0,0.0,risk_on,2,0.9999832814218464,1.671857815355171e-05,1.120799664466876e-09,0.0105503203133414,1.0,0.0,0.0,0.0105504938366129,1.0,0.0,0.0,0.0105504938366129,True,0.609459568830625,0.006336697458055466,False,0.6094509217754789,0.006522744882062746,False,0.609459568830625,0.0063366974580551585,False,0.609459568830625,0.006336697458055145,False
